prolificID,conditionName,taskName,meridian,repeat,threshold,numTrialsSent,questSD,readingCQAccuracy
63174af7d57182f9bf90c094,crowding_L8_block2,crowding,L8,2,0.639222337,37.0,0.064952098,
63174af7d57182f9bf90c094,acuity_R8_block1,acuity,R8,1,-0.432526449,36.0,0.049011528,
63174af7d57182f9bf90c094,acuity_L8_block1,acuity,L8,1,-0.458379587,36.0,0.05054126,
5ed4c3d73ac88100098198f1,crowding_R8_block1,crowding,R8,1,-0.021649898000000025,36.0,0.053147274,
5ed4c3d73ac88100098198f1,crowding_L8_block1,crowding,L8,1,0.314872469,36.0,0.068188293,
5ed4c3d73ac88100098198f1,crowding_R8_block2,crowding,R8,2,0.11376191399999999,36.0,0.051388938,
5ed4c3d73ac88100098198f1,crowding_L8_block2,crowding,L8,2,0.098170637,36.0,0.048099541,
5ed4c3d73ac88100098198f1,acuity_R8_block1,acuity,R8,1,-0.443756618,36.0,0.04828733,
5ed4c3d73ac88100098198f1,acuity_L8_block1,acuity,L8,1,-0.481836834,36.0,0.04787944,
672ca2646b6c51429825766f,crowding_R8_block1,crowding,R8,1,0.473622701,36.0,0.057882532,
672ca2646b6c51429825766f,crowding_L8_block1,crowding,L8,1,0.88123271,37.0,0.046914123,
672ca2646b6c51429825766f,crowding_R8_block2,crowding,R8,2,0.873199138,37.0,0.046677111,
672ca2646b6c51429825766f,crowding_L8_block2,crowding,L8,2,0.639422981,36.0,0.051979288,
672ca2646b6c51429825766f,acuity_R8_block1,acuity,R8,1,-0.411523648,36.0,0.049160793,
672ca2646b6c51429825766f,acuity_L8_block1,acuity,L8,1,-0.560577767,36.0,0.049837392,
644bc265cb8a19eab3311bab,crowding_R8_block1,crowding,R8,1,0.255233135,36.0,0.051085873,
644bc265cb8a19eab3311bab,crowding_L8_block1,crowding,L8,1,0.775188347,36.0,0.047888561,
644bc265cb8a19eab3311bab,crowding_R8_block2,crowding,R8,2,0.447101581,36.0,0.048228637,
644bc265cb8a19eab3311bab,crowding_L8_block2,crowding,L8,2,0.712946886,36.0,0.048299466,
644bc265cb8a19eab3311bab,acuity_R8_block1,acuity,R8,1,-0.400441624,36.0,0.048172486,
644bc265cb8a19eab3311bab,acuity_L8_block1,acuity,L8,1,-0.498308677,36.0,0.050444669,
5de7b588ff15c2a06658dd1d,crowding_R8_block1,crowding,R8,1,0.517079345,36.0,0.049586414,
5de7b588ff15c2a06658dd1d,crowding_L8_block1,crowding,L8,1,0.753342102,36.0,0.052872433,
5de7b588ff15c2a06658dd1d,crowding_R8_block2,crowding,R8,2,0.14969626999999996,36.0,0.050634355,
5de7b588ff15c2a06658dd1d,crowding_L8_block2,crowding,L8,2,0.332841819,36.0,0.055774684,
5de7b588ff15c2a06658dd1d,acuity_R8_block1,acuity,R8,1,-0.482567414,36.0,0.049047874,
5de7b588ff15c2a06658dd1d,acuity_L8_block1,acuity,L8,1,-0.580238856,35.0,0.052766694,
66620fca28f0722a3733b612,crowding_R8_block1,crowding,R8,1,1.316216228,38.0,0.693948382,
66620fca28f0722a3733b612,crowding_L8_block1,crowding,L8,1,1.405322162,44.0,0.649369095,
66620fca28f0722a3733b612,crowding_R8_block2,crowding,R8,2,1.21905776,49.0,0.7368926,
66620fca28f0722a3733b612,crowding_L8_block2,crowding,L8,2,1.466359122,37.0,0.74844712,
66620fca28f0722a3733b612,acuity_R8_block1,acuity,R8,1,-0.06260174900000001,38.0,0.051144292,
66620fca28f0722a3733b612,acuity_L8_block1,acuity,L8,1,0.136063276,36.0,0.060023288,
5f675a08b51c00065fdbe3db,crowding_R8_block1,crowding,R8,1,0.037637398999999974,38.0,0.053364503,
5f675a08b51c00065fdbe3db,crowding_L8_block1,crowding,L8,1,-0.070180423,39.0,0.049184645,
5f675a08b51c00065fdbe3db,crowding_R8_block2,crowding,R8,2,-0.254260747,38.0,0.052516135,
5f675a08b51c00065fdbe3db,crowding_L8_block2,crowding,L8,2,-0.196777064,37.0,0.047265523,
5f675a08b51c00065fdbe3db,acuity_R8_block1,acuity,R8,1,-0.62502733,36.0,0.047806639,
5f675a08b51c00065fdbe3db,acuity_L8_block1,acuity,L8,1,-0.779477368,36.0,0.049684069,
6777f3e9760d3844217b5ea8,crowding_R8_block1,crowding,R8,1,0.438203691,36.0,0.051230773,
6777f3e9760d3844217b5ea8,crowding_L8_block1,crowding,L8,1,0.608669283,37.0,0.052049717,
6777f3e9760d3844217b5ea8,crowding_R8_block2,crowding,R8,2,0.313501713,36.0,0.057508806,
6777f3e9760d3844217b5ea8,crowding_L8_block2,crowding,L8,2,0.585658532,37.0,0.051912428,
6777f3e9760d3844217b5ea8,acuity_R8_block1,acuity,R8,1,-0.569811715,36.0,0.049828053,
6777f3e9760d3844217b5ea8,acuity_L8_block1,acuity,L8,1,-0.523998396,36.0,0.049065643,
581bd344930a280001062c90,crowding_R8_block1,crowding,R8,1,0.193432187,37.0,0.055653645,
581bd344930a280001062c90,crowding_L8_block1,crowding,L8,1,0.240827503,36.0,0.052707158,
581bd344930a280001062c90,crowding_R8_block2,crowding,R8,2,0.307730637,36.0,0.054950422,
581bd344930a280001062c90,crowding_L8_block2,crowding,L8,2,0.421645067,36.0,0.05809748,
581bd344930a280001062c90,acuity_R8_block1,acuity,R8,1,-0.576429043,36.0,0.049917997,
581bd344930a280001062c90,acuity_L8_block1,acuity,L8,1,-0.521273323,36.0,0.049075232,
66823a439b3e59a13b37a28f,crowding_R8_block1,crowding,R8,1,0.22337123200000003,37.0,0.04964037,
66823a439b3e59a13b37a28f,crowding_L8_block1,crowding,L8,1,0.674191853,36.0,0.071212719,
66823a439b3e59a13b37a28f,crowding_R8_block2,crowding,R8,2,-0.0057345179999999975,36.0,0.049019473,
66823a439b3e59a13b37a28f,crowding_L8_block2,crowding,L8,2,0.30200986100000005,36.0,0.056864888,
66823a439b3e59a13b37a28f,acuity_R8_block1,acuity,R8,1,-0.503555923,36.0,0.05240076,
66823a439b3e59a13b37a28f,acuity_L8_block1,acuity,L8,1,-0.528813151,35.0,0.051048205,
5dd2d431181abc2ecde6edb4,crowding_R8_block1,crowding,R8,1,0.632264162,36.0,0.04796304,
5dd2d431181abc2ecde6edb4,crowding_L8_block1,crowding,L8,1,0.769635365,36.0,0.050919691,
5dd2d431181abc2ecde6edb4,crowding_R8_block2,crowding,R8,2,0.365903173,36.0,0.047373981,
5dd2d431181abc2ecde6edb4,crowding_L8_block2,crowding,L8,2,0.362208325,36.0,0.048595025,
5dd2d431181abc2ecde6edb4,acuity_R8_block1,acuity,R8,1,-0.49329112500000005,36.0,0.051547052,
5dd2d431181abc2ecde6edb4,acuity_L8_block1,acuity,L8,1,-0.486766513,36.0,0.049780818,
6676fab6295042ff191ead64,crowding_R8_block1,crowding,R8,1,0.643814448,36.0,0.04901679,
6676fab6295042ff191ead64,crowding_L8_block1,crowding,L8,1,0.678923785,37.0,0.051298261,
6676fab6295042ff191ead64,crowding_R8_block2,crowding,R8,2,0.530172364,36.0,0.049023903,
6676fab6295042ff191ead64,crowding_L8_block2,crowding,L8,2,0.79799617,36.0,0.050296474,
6676fab6295042ff191ead64,acuity_R8_block1,acuity,R8,1,-0.370346746,36.0,0.048383103,
6676fab6295042ff191ead64,acuity_L8_block1,acuity,L8,1,-0.414628541,36.0,0.05125502,
6760530dda5ffd6c22301dce,crowding_R8_block1,crowding,R8,1,0.148580384,36.0,0.047777965,
6760530dda5ffd6c22301dce,crowding_L8_block1,crowding,L8,1,0.12311324100000003,36.0,0.047233578,
6760530dda5ffd6c22301dce,crowding_R8_block2,crowding,R8,2,-0.12344385399999998,36.0,0.052296407,
6760530dda5ffd6c22301dce,crowding_L8_block2,crowding,L8,2,0.20529479100000003,36.0,0.050142424,
6760530dda5ffd6c22301dce,acuity_R8_block1,acuity,R8,1,-0.35240007,36.0,0.048490339,
6760530dda5ffd6c22301dce,acuity_L8_block1,acuity,L8,1,-0.541270958,36.0,0.049812924,
676304145bbe20d1fd5d653c,crowding_R8_block1,crowding,R8,1,1.262654821,40.0,0.719895966,
676304145bbe20d1fd5d653c,crowding_L8_block1,crowding,L8,1,1.367256796,41.0,0.702371634,
676304145bbe20d1fd5d653c,crowding_R8_block2,crowding,R8,2,1.378437948,40.0,0.715397949,
676304145bbe20d1fd5d653c,crowding_L8_block2,crowding,L8,2,1.453961303,49.0,0.705028489,
676304145bbe20d1fd5d653c,acuity_R8_block1,acuity,R8,1,-0.45943394200000004,39.0,0.052888666,
676304145bbe20d1fd5d653c,acuity_L8_block1,acuity,L8,1,-0.572443551,36.0,0.049088063,
67fffee26ec983c07f3a2abd,crowding_R8_block1,crowding,R8,1,0.676595502,37.0,0.050490074,
67fffee26ec983c07f3a2abd,crowding_L8_block1,crowding,L8,1,0.455955437,36.0,0.050479116,
67fffee26ec983c07f3a2abd,crowding_R8_block2,crowding,R8,2,0.259387701,36.0,0.051351183,
67fffee26ec983c07f3a2abd,crowding_L8_block2,crowding,L8,2,1.025230406,37.0,0.059883749,
67fffee26ec983c07f3a2abd,acuity_R8_block1,acuity,R8,1,-0.425983266,36.0,0.051565034,
67fffee26ec983c07f3a2abd,acuity_L8_block1,acuity,L8,1,-0.362521854,36.0,0.04918807,
6733ca6572d14762aea012ad,crowding_R8_block1,crowding,R8,1,-0.12152428100000003,36.0,0.051847611,
6733ca6572d14762aea012ad,crowding_L8_block1,crowding,L8,1,0.715310343,37.0,0.04721779,
6733ca6572d14762aea012ad,crowding_R8_block2,crowding,R8,2,0.541956704,37.0,0.049609209,
6733ca6572d14762aea012ad,crowding_L8_block2,crowding,L8,2,0.485000347,36.0,0.047902129,
6733ca6572d14762aea012ad,acuity_R8_block1,acuity,R8,1,-0.403939315,36.0,0.05342701,
6733ca6572d14762aea012ad,acuity_L8_block1,acuity,L8,1,-0.478407766,35.0,0.049908745,
66a3b486230b71f8d86a5eec,crowding_R8_block1,crowding,R8,1,0.744009075,38.0,0.060076387,
66a3b486230b71f8d86a5eec,crowding_L8_block1,crowding,L8,1,0.734305426,37.0,0.099522582,
66a3b486230b71f8d86a5eec,crowding_R8_block2,crowding,R8,2,0.713998032,36.0,0.048108063,
66a3b486230b71f8d86a5eec,crowding_L8_block2,crowding,L8,2,0.4106203829999999,36.0,0.048664533,
66a3b486230b71f8d86a5eec,acuity_R8_block1,acuity,R8,1,-0.19088221300000002,36.0,0.047774624,
66a3b486230b71f8d86a5eec,acuity_L8_block1,acuity,L8,1,-0.438865974,36.0,0.052368752,
6731b2a212a760a9375e0943,crowding_R8_block1,crowding,R8,1,0.07811573199999997,37.0,0.061386261,
6731b2a212a760a9375e0943,crowding_L8_block1,crowding,L8,1,0.478672101,36.0,0.051632851,
6731b2a212a760a9375e0943,crowding_R8_block2,crowding,R8,2,0.47960621400000003,36.0,0.048292214,
6731b2a212a760a9375e0943,crowding_L8_block2,crowding,L8,2,0.503867823,37.0,0.048564308,
6731b2a212a760a9375e0943,acuity_R8_block1,acuity,R8,1,-0.621328962,36.0,0.058418606,
6731b2a212a760a9375e0943,acuity_L8_block1,acuity,L8,1,-0.539509379,36.0,0.050687184,
5ea619579a497562c9c5b34d,crowding_R8_block1,crowding,R8,1,0.597352023,37.0,0.04941928,
5ea619579a497562c9c5b34d,crowding_L8_block1,crowding,L8,1,0.496634066,36.0,0.051436502,
5ea619579a497562c9c5b34d,crowding_R8_block2,crowding,R8,2,0.542870188,36.0,0.051016935,
5ea619579a497562c9c5b34d,crowding_L8_block2,crowding,L8,2,0.395970747,37.0,0.050724785,
5ea619579a497562c9c5b34d,acuity_R8_block1,acuity,R8,1,-0.436341716,36.0,0.049115358,
5ea619579a497562c9c5b34d,acuity_L8_block1,acuity,L8,1,-0.504270017,36.0,0.051058808,
5c0873675b32d500012e3f2c,crowding_R8_block1,crowding,R8,1,-0.23484549,33.0,0.051271617,
5c0873675b32d500012e3f2c,crowding_L8_block1,crowding,L8,1,-0.169297312,35.0,0.050980043,
5c0873675b32d500012e3f2c,crowding_R8_block2,crowding,R8,2,-0.033098927000000014,34.0,0.052871448,
5c0873675b32d500012e3f2c,crowding_L8_block2,crowding,L8,2,0.04460710500000004,31.0,0.053361258,
5c0873675b32d500012e3f2c,acuity_R8_block1,acuity,R8,1,-0.683499304,34.0,0.081199007,
5c0873675b32d500012e3f2c,acuity_L8_block1,acuity,L8,1,-0.521641873,36.0,0.050805161,
67e461f383bb0fc948ffd5fd,crowding_R8_block1,crowding,R8,1,0.48522182299999994,36.0,0.049141994,
67e461f383bb0fc948ffd5fd,crowding_L8_block1,crowding,L8,1,0.561213704,37.0,0.048982908,
67e461f383bb0fc948ffd5fd,crowding_R8_block2,crowding,R8,2,-0.08157181599999999,36.0,0.050170929,
67e461f383bb0fc948ffd5fd,crowding_L8_block2,crowding,L8,2,0.24324911399999996,36.0,0.051308374,
67e461f383bb0fc948ffd5fd,acuity_R8_block1,acuity,R8,1,-0.488491245,36.0,0.049109152,
67e461f383bb0fc948ffd5fd,acuity_L8_block1,acuity,L8,1,-0.418194167,36.0,0.047169724,
60ed501279c68ea1a313d0aa,crowding_R8_block1,crowding,R8,1,0.16982403700000004,36.0,0.04957821,
60ed501279c68ea1a313d0aa,crowding_L8_block1,crowding,L8,1,0.688986077,36.0,0.047799218,
60ed501279c68ea1a313d0aa,crowding_R8_block2,crowding,R8,2,0.158653854,36.0,0.049723507,
60ed501279c68ea1a313d0aa,crowding_L8_block2,crowding,L8,2,0.591321683,36.0,0.048266215,
60ed501279c68ea1a313d0aa,acuity_R8_block1,acuity,R8,1,-0.339575089,36.0,0.048582611,
60ed501279c68ea1a313d0aa,acuity_L8_block1,acuity,L8,1,-0.458314943,36.0,0.049377967,
66b223d532199c29ed32c8f4,crowding_R8_block1,crowding,R8,1,0.504591396,36.0,0.05007622,
66b223d532199c29ed32c8f4,crowding_L8_block1,crowding,L8,1,0.547531736,36.0,0.053964884,
66b223d532199c29ed32c8f4,crowding_R8_block2,crowding,R8,2,0.480292665,36.0,0.050038224,
66b223d532199c29ed32c8f4,crowding_L8_block2,crowding,L8,2,0.59946831,36.0,0.050553534,
66b223d532199c29ed32c8f4,acuity_R8_block1,acuity,R8,1,-0.492049222,36.0,0.047946542,
66b223d532199c29ed32c8f4,acuity_L8_block1,acuity,L8,1,-0.552015837,36.0,0.0493657,
62db2644ab0a3a353c0dcb54,crowding_R8_block1,crowding,R8,1,0.4354069079999999,37.0,0.048355931,
62db2644ab0a3a353c0dcb54,crowding_L8_block1,crowding,L8,1,0.367904847,36.0,0.047254067,
62db2644ab0a3a353c0dcb54,crowding_R8_block2,crowding,R8,2,0.040124559999999955,36.0,0.053052524,
62db2644ab0a3a353c0dcb54,crowding_L8_block2,crowding,L8,2,0.280274313,36.0,0.051114661,
62db2644ab0a3a353c0dcb54,acuity_R8_block1,acuity,R8,1,-0.457334298,36.0,0.050824379,
62db2644ab0a3a353c0dcb54,acuity_L8_block1,acuity,L8,1,-0.454668852,36.0,0.04907707,
60fd29f9a87256295399a571,crowding_R8_block1,crowding,R8,1,-0.09512061699999999,35.0,0.052149532,
60fd29f9a87256295399a571,crowding_L8_block1,crowding,L8,1,-0.02168977799999999,36.0,0.053138734,
60fd29f9a87256295399a571,crowding_R8_block2,crowding,R8,2,-0.149367833,37.0,0.062881768,
60fd29f9a87256295399a571,crowding_L8_block2,crowding,L8,2,0.65370122,36.0,0.048445304,
60fd29f9a87256295399a571,acuity_R8_block1,acuity,R8,1,-0.634521187,36.0,0.048362365,
60fd29f9a87256295399a571,acuity_L8_block1,acuity,L8,1,-0.46366991599999996,36.0,0.048813338,
5d7bde81c7390f00169b2fdf,crowding_R8_block1,crowding,R8,1,-0.13588769099999998,36.0,0.050809465,
5d7bde81c7390f00169b2fdf,crowding_L8_block1,crowding,L8,1,0.007844037999999963,36.0,0.048629154,
5d7bde81c7390f00169b2fdf,crowding_R8_block2,crowding,R8,2,-0.13690953100000003,36.0,0.053060677,
5d7bde81c7390f00169b2fdf,crowding_L8_block2,crowding,L8,2,0.276808388,37.0,0.065969921,
5d7bde81c7390f00169b2fdf,acuity_R8_block1,acuity,R8,1,-0.456880182,36.0,0.049453,
5d7bde81c7390f00169b2fdf,acuity_L8_block1,acuity,L8,1,-0.553669018,36.0,0.052869197,
5e80b109ca1800791e1ca40c,crowding_R8_block1,crowding,R8,1,0.406325653,37.0,0.048112857,
5e80b109ca1800791e1ca40c,crowding_L8_block1,crowding,L8,1,0.193038588,37.0,0.058090026,
5e80b109ca1800791e1ca40c,crowding_R8_block2,crowding,R8,2,-0.050745035000000015,37.0,0.052412022,
5e80b109ca1800791e1ca40c,crowding_L8_block2,crowding,L8,2,0.413080864,36.0,0.051760162,
5e80b109ca1800791e1ca40c,acuity_R8_block1,acuity,R8,1,-0.550848506,36.0,0.049719019,
5e80b109ca1800791e1ca40c,acuity_L8_block1,acuity,L8,1,-0.423251038,36.0,0.049513559,
654e3fca4ff8d33df725feae,crowding_R8_block1,crowding,R8,1,0.06523073000000003,36.0,0.047932166,
654e3fca4ff8d33df725feae,crowding_L8_block1,crowding,L8,1,0.327407139,36.0,0.050271447,
654e3fca4ff8d33df725feae,crowding_R8_block2,crowding,R8,2,0.386934169,36.0,0.049334402,
654e3fca4ff8d33df725feae,crowding_L8_block2,crowding,L8,2,0.475142908,37.0,0.04889004,
654e3fca4ff8d33df725feae,acuity_R8_block1,acuity,R8,1,-0.49366714799999994,36.0,0.050775293,
654e3fca4ff8d33df725feae,acuity_L8_block1,acuity,L8,1,-0.446595753,36.0,0.048305513,
676e09a334757c5868cce157,crowding_R8_block1,crowding,R8,1,0.09980999199999997,35.0,0.059625262,
676e09a334757c5868cce157,crowding_L8_block1,crowding,L8,1,0.09015294100000003,33.0,0.055579919,
676e09a334757c5868cce157,crowding_R8_block2,crowding,R8,2,0.41935301,36.0,0.047758992,
676e09a334757c5868cce157,crowding_L8_block2,crowding,L8,2,0.250237686,36.0,0.050481334,
676e09a334757c5868cce157,acuity_R8_block1,acuity,R8,1,-0.551132664,36.0,0.050403559,
676e09a334757c5868cce157,acuity_L8_block1,acuity,L8,1,-0.619504182,36.0,0.049389498,
5d743ec4869c8f0019b35907,crowding_R8_block1,crowding,R8,1,0.496912742,37.0,0.049328867,
5d743ec4869c8f0019b35907,crowding_L8_block1,crowding,L8,1,0.845065937,37.0,0.05908987,
5d743ec4869c8f0019b35907,crowding_R8_block2,crowding,R8,2,0.647443499,36.0,0.047082398,
5d743ec4869c8f0019b35907,crowding_L8_block2,crowding,L8,2,0.637521313,37.0,0.051924396,
5d743ec4869c8f0019b35907,acuity_R8_block1,acuity,R8,1,-0.24771996200000002,36.0,0.060833869,
5d743ec4869c8f0019b35907,acuity_L8_block1,acuity,L8,1,-0.358617036,36.0,0.047811889,
6682fb350787f54e89d4001b,crowding_R8_block1,crowding,R8,1,0.73721733,37.0,0.048371443,
6682fb350787f54e89d4001b,crowding_L8_block1,crowding,L8,1,0.768492416,37.0,0.053710193,
6682fb350787f54e89d4001b,crowding_R8_block2,crowding,R8,2,1.033618288,36.0,0.057291601,
6682fb350787f54e89d4001b,crowding_L8_block2,crowding,L8,2,0.886117202,37.0,0.05661395,
6682fb350787f54e89d4001b,acuity_R8_block1,acuity,R8,1,-0.409790416,36.0,0.048968063,
6682fb350787f54e89d4001b,acuity_L8_block1,acuity,L8,1,-0.20561791400000004,36.0,0.048564086,
5f5452df72345118f58d187b,crowding_R8_block1,crowding,R8,1,0.548383324,36.0,0.07285283,
5f5452df72345118f58d187b,crowding_L8_block1,crowding,L8,1,0.618614714,37.0,0.050681191,
5f5452df72345118f58d187b,crowding_R8_block2,crowding,R8,2,-0.17025755899999998,36.0,0.048615158,
5f5452df72345118f58d187b,crowding_L8_block2,crowding,L8,2,-0.14417377500000003,36.0,0.050116521,
5f5452df72345118f58d187b,acuity_R8_block1,acuity,R8,1,-0.537576612,36.0,0.050479202,
5f5452df72345118f58d187b,acuity_L8_block1,acuity,L8,1,-0.711251402,36.0,0.050616827,
5d12ce9596919a0019367dd4,crowding_R8_block1,crowding,R8,1,0.34355559300000005,36.0,0.046839706,
5d12ce9596919a0019367dd4,crowding_L8_block1,crowding,L8,1,0.492880176,36.0,0.049961493,
5d12ce9596919a0019367dd4,crowding_R8_block2,crowding,R8,2,0.09426195500000001,36.0,0.056938677,
5d12ce9596919a0019367dd4,crowding_L8_block2,crowding,L8,2,0.477524154,37.0,0.05665979,
5d12ce9596919a0019367dd4,acuity_R8_block1,acuity,R8,1,-0.39773203000000007,36.0,0.049029659,
5d12ce9596919a0019367dd4,acuity_L8_block1,acuity,L8,1,-0.5072899,36.0,0.05074466,
66849954ad6f34a6abffe11f,crowding_R8_block1,crowding,R8,1,0.628821439,37.0,0.047155572,
66849954ad6f34a6abffe11f,crowding_L8_block1,crowding,L8,1,0.688283084,36.0,0.050060432,
66849954ad6f34a6abffe11f,crowding_R8_block2,crowding,R8,2,0.548615194,37.0,0.049111276,
66849954ad6f34a6abffe11f,crowding_L8_block2,crowding,L8,2,0.671932258,36.0,0.047321415,
66849954ad6f34a6abffe11f,acuity_R8_block1,acuity,R8,1,-0.432904896,36.0,0.061404236,
66849954ad6f34a6abffe11f,acuity_L8_block1,acuity,L8,1,-0.50946833,36.0,0.063322869,
588a59813e1f290001aa78c1,crowding_R8_block1,crowding,R8,1,0.35820915400000003,36.0,0.049716484,
588a59813e1f290001aa78c1,crowding_L8_block1,crowding,L8,1,0.617960797,36.0,0.050293909,
588a59813e1f290001aa78c1,crowding_R8_block2,crowding,R8,2,0.04059416199999997,36.0,0.049049662,
588a59813e1f290001aa78c1,crowding_L8_block2,crowding,L8,2,-0.018567919000000016,37.0,0.052739733,
588a59813e1f290001aa78c1,acuity_R8_block1,acuity,R8,1,-0.418429185,36.0,0.04914593,
588a59813e1f290001aa78c1,acuity_L8_block1,acuity,L8,1,-0.669722564,36.0,0.050391165,
5d453e8723a5bb0001492546,crowding_R8_block1,crowding,R8,1,0.287195609,36.0,0.069790487,
5d453e8723a5bb0001492546,crowding_L8_block1,crowding,L8,1,0.461100108,37.0,0.053460683,
5d453e8723a5bb0001492546,crowding_R8_block2,crowding,R8,2,0.417270467,37.0,0.048887035,
5d453e8723a5bb0001492546,crowding_L8_block2,crowding,L8,2,0.656549474,36.0,0.051980824,
5d453e8723a5bb0001492546,acuity_R8_block1,acuity,R8,1,-0.213977184,35.0,0.047724621,
5d453e8723a5bb0001492546,acuity_L8_block1,acuity,L8,1,-0.402494484,36.0,0.050831962,
6746c680672c3ab45f25efb7,crowding_R8_block1,crowding,R8,1,0.655796719,32.0,0.051096871,
6746c680672c3ab45f25efb7,crowding_L8_block1,crowding,L8,1,0.497891128,37.0,0.057260528,
6746c680672c3ab45f25efb7,crowding_R8_block2,crowding,R8,2,0.490995746,35.0,0.055179002,
6746c680672c3ab45f25efb7,crowding_L8_block2,crowding,L8,2,0.481703619,37.0,0.05334951,
6746c680672c3ab45f25efb7,acuity_R8_block1,acuity,R8,1,-0.510475449,36.0,0.052613111,
6746c680672c3ab45f25efb7,acuity_L8_block1,acuity,L8,1,-0.641254063,36.0,0.076701077,
66d8b1917c364ec10c95a0c6,crowding_R8_block1,crowding,R8,1,0.315931449,36.0,0.048180468,
66d8b1917c364ec10c95a0c6,crowding_L8_block1,crowding,L8,1,0.730861558,36.0,0.059840428,
66d8b1917c364ec10c95a0c6,crowding_R8_block2,crowding,R8,2,0.530055988,36.0,0.048024478,
66d8b1917c364ec10c95a0c6,crowding_L8_block2,crowding,L8,2,0.590688246,37.0,0.062193859,
